cookie_id,predictions
7ec1eafd83fb4801bf650c6a55e5ce4d,"[101136, 136872, 117525, 240432, 106584]"
7ed0ad7d84b4401cb4ff3b17bc8b8fa6,"[230707, 237341, 113482, 138634, 207108]"
7f18e9923f8f4da89931912b40c4eed9,"[243868, 111505, 207156, 138634, 113482]"
7f1cff4b4e0b4e78b4125cb7d139610d,"[181745, 154411, 240663, 117897, 207560]"
7f2329460bab411f9513ce339245a7f6,"[113482, 240744, 198114, 247535, 181745]"
7f32167594424517885aad613bf8a651,"[101136, 138634, 209422, 136872, 240432]"
7f5efca44cd041d59167b11ef03dbb04,"[212325, 207211, 171602, 260154, 116438]"
7f7ff5b42ad045c18e2ce34b7ed8b654,"[162187, 113482, 113707, 105907, 102219]"
7fa207ba375943ceab3a8e5391c5d1d0,"[165933, 172483, 136817, 240663, 166835]"
7fa5b819348a4d92820a9cc3da42d200,"[111941, 207211, 207108, 239021, 171602]"
7fcf0844b21045439928903d00d4d265,"[138634, 240663, 117897, 165933, 243678]"
7fdd81d6485546b19008964fe171c003,"[138634, 259663, 111867, 130102, 180322]"
7fe0ea80f0924603afe154d7801f7222,"[113482, 110793, 206350, 206544, 105907]"
7fe91a82e66e43c5bcd15e42d93cdf1e,"[178415, 114583, 120252, 110793, 149024]"
7ff703cd9af84ecb8d0367a4ffad1609,"[217683, 212325, 205630, 207108, 250129]"
8006bca19b604f5eb6272fe2ce16a85b,"[115977, 234115, 117532, 247304, 117525]"
8010473b977447ba9750676ecff28f18,"[247535, 237341, 193331, 111505, 120252]"
801dcb2933ef4591918c6043f94e7354,"[138634, 153970, 237341, 164602, 193331]"
801e4897104d416b9dc213f351b9a002,"[217683, 101396, 234115, 247304, 211897]"
801ef72fb0db4bfca4d3e171e64f9f2a,"[230145, 237288, 221920, 212325, 111505]"
802066316c884b5290b4c2ecf8da40de,"[115977, 247299, 234115, 247304, 241030]"
806910be270b43f0ab81fc7b734fd4c6,"[120252, 178415, 114583, 198114, 221920]"
809121027a2e40888f2c3194b957fe71,"[247535, 230145, 220718, 230707, 212141]"
80cb9443da2b4d4eb0420cb6394cfa2a,"[116823, 182870, 203404, 207423, 247535]"
80d7011d049043ada2f67f84024b0c1a,"[181745, 154411, 109685, 207560, 121184]"
80e134e1af6e4782a9ca44a3cb9478d3,"[243868, 102794, 106676, 152046, 111706]"
80fb2eb78f744f7596aa966b1cd0785c,"[243868, 152046, 106676, 228572, 205479]"
8109792ca2b44c85a5290d9f525e12b7,"[207211, 116438, 240744, 104276, 116433]"
81172f77949942f396c58b80e0da131f,"[113305, 113482, 138634, 242642, 113707]"
814e04a2457e4f53b752c89f96d12c36,"[115420, 207211, 247535, 212141, 212325]"
8181a40454fc43bfa6ec3d4f76ce672b,"[113482, 111941, 247535, 207211, 212141]"
818ea02f6f1248108f8d517442f3b559,"[246509, 181745, 113482, 154411, 109685]"
81b88a39b3dc48dcaf89425835034281,"[203404, 240744, 206544, 171602, 113482]"
81d92ca312024e138205a034c8e9ba11,"[110792, 247276, 206544, 198114, 248720]"
820781f94b324f19b7b5ff3129819222,"[113305, 111941, 162187, 207211, 105907]"
821473c01d8142f38f8b67a249667585,"[171602, 178415, 239021, 257631, 182439]"
821d061b1ec34327b2b1ac626779ed08,"[110792, 247276, 248720, 243868, 103881]"
822f68c8b2d748e29ce81a8293df4b3c,"[122614, 205630, 209422, 113482, 101462]"
82342825b7ee4f45866c64299e0e35e0,"[240744, 113482, 237341, 164602, 207108]"
82376756a73c458f9773abbf6ce5eace,"[117897, 208607, 172483, 110420, 112313]"
825ab7ad93e54e329e6e5204a6dae07d,"[103881, 149484, 144097, 227850, 176398]"
82908c0493284ec6866f1c5ac77356ab,"[109685, 207560, 228572, 152046, 102794]"
82b081c7388141249edb4cdd0087fa75,"[230707, 220718, 148714, 230145, 221920]"
82b1b17fea6c450a997bb98394f27a93,"[207156, 164602, 113482, 209422, 212325]"
82cff05d3ee240df9f8ecc5bf8f8e31a,"[203404, 182870, 116823, 207423, 114583]"
82d3f2ca866845f0a7be368f18c1a63e,"[122614, 242145, 253946, 103881, 113482]"
82d8bd5bad7a489a90e3396a7352c1ea,"[113305, 207108, 217683, 250327, 114583]"
82fb7545826142b68dde4fbb54cafada,"[212325, 207156, 217683, 136872, 205630]"
8320b4a0769c466bb94b2df13d719099,"[209422, 219755, 205630, 117525, 219770]"
83235c28e24846f689fa6ce7ae36832c,"[110793, 253946, 242642, 117532, 113482]"
8323960d686e43f8b002777add5fd0b2,"[113482, 206350, 237341, 109079, 206544]"
83344748433e4927a6a5321db4819fb4,"[122614, 253678, 101462, 209448, 246285]"
83482ca41ea946f59c7f2fd2477441f5,"[181745, 115977, 247299, 253678, 154411]"
836aaac73404459ea85b97bceeddadb2,"[113482, 253946, 242145, 110793, 117532]"
837765a8d6444771935c6c9452939558,"[103881, 149484, 108242, 212953, 240744]"
8395987e25e14b41af39e6cf64820caf,"[138634, 105907, 207108, 111941, 113482]"
83980138ca304a9bb647442a39ccc293,"[247535, 182870, 164602, 108242, 178415]"
83a95bee02e94367a345def4a8c1ec37,"[113482, 242145, 253946, 101462, 117525]"
83b10de2d6494184a6fe64d2c83eee21,"[108242, 212325, 237288, 221920, 206544]"
83b9399d6328408186f6cc86564a97c8,"[209422, 209448, 122614, 207156, 219770]"
83c3a237ffe84b5aa57502f09d57f55e,"[207423, 114583, 219266, 111941, 231114]"
83e8e51046d24beda25768a1121d76ac,"[253678, 217683, 219266, 246285, 212325]"
83ee8b0ae51542bc8458416b870e5a6b,"[242642, 149024, 113305, 113482, 110792]"
83ee8e396b7445bba145025bfac71bb4,"[193331, 110792, 182870, 247276, 120252]"
83f4e610de814f12a99b6f7b93995e78,"[113707, 111505, 111867, 242642, 110792]"
83fe6a95b4b8472f90ed69eba662f7ed,"[138634, 153970, 117525, 113482, 207156]"
8410b0f2080047c09b31fef20bcea49a,"[113305, 206350, 207156, 111867, 212325]"
8413897be6024b538a188b174e7269e8,"[198751, 212027, 230707, 212141, 209422]"
842272b3fff14ba8b111f1feb18c450e,"[181745, 154411, 240663, 207560, 109685]"
844cfc94748f47e49cdcb7b284b128b4,"[181745, 203404, 154411, 237341, 115977]"
8461e622c4ca4e07b15de357283d35ac,"[246509, 138634, 237341, 110793, 239021]"
846b7e958ca445f19dceea6ff8342739,"[230145, 210628, 221920, 214513, 212141]"
847f29adcf584aca8afbbe9f182496c1,"[220718, 250327, 237288, 230145, 246509]"
84a74694416d48cc985adfacf28999f8,"[212141, 186617, 120252, 207108, 179082]"
84acbbc4203d40aaa04dbd1671392b0e,"[206350, 212141, 198751, 212027, 108242]"
84eb8c5e9706447ba42399ed471417aa,"[207423, 253678, 246509, 246285, 113482]"
84f0b842bba94d23a0692c4af1e5c175,"[113482, 242145, 253946, 101462, 154248]"
84fbc6fdcd694ffbb958478aab2fb863,"[113482, 207156, 243868, 253946, 242145]"
850ce772da4c4b228724669f364df352,"[260154, 181745, 154411, 109685, 250327]"
855e64f29535421ca76c48f4dde1ad65,"[243868, 152046, 228572, 205479, 102794]"
855f3eb0db4646e0b0e61ac9f0dfb076,"[230707, 220718, 230145, 212325, 237341]"
85786f3e307748438492e187b6a16f0e,"[209448, 122614, 219770, 219755, 205630]"
8583f759014d48798bd5b714cf34bd87,"[111941, 113707, 207108, 180382, 110793]"
85975686a99c4f65b348cd9070c38d1f,"[113305, 181745, 105907, 110793, 247535]"
859d526606bf4a078f6a919bd3e3e65a,"[243868, 237341, 210628, 217683, 228572]"
85a645000d5240ae8b116297539c2e3d,"[209422, 209448, 219770, 122614, 221419]"
85bd3dc47a564310be1c0e6673e382a6,"[113707, 260154, 203404, 111941, 171602]"
85d24bd4dab6484e8c3635220e0a2a6c,"[138634, 113482, 253946, 101462, 209422]"
86086ffb796a4d9aa1abf768daacd0b3,"[181745, 154411, 109685, 237341, 115977]"
862d8043ea6d4d5c8bf82d9c603de9da,"[149024, 209422, 209448, 219770, 207156]"
863a9c1cfc4d4e8f9e6fcf5ff5b96110,"[113482, 105907, 207108, 212987, 101410]"
863c744fd47c4fe7bce0ba45baa43782,"[102794, 106676, 205479, 130474, 255046]"
8650de84238c498ab9f490bb62c128db,"[212325, 217683, 219266, 250129, 207156]"
866c983336464d5780f1b6e2ff8431c0,"[181745, 154411, 207156, 212325, 109685]"
86ab96fed0bd4fe9b99239153018d690,"[240744, 212953, 212987, 212325, 111837]"
86d49b91fc3841b197e3bb0b3e02be21,"[206350, 212953, 212987, 245637, 111837]"
86d904dfbd514080945e3cb25f8ce45d,"[237341, 210628, 214513, 179082, 113305]"
86f19ae874624479877ede4b2f6776e8,"[105907, 113482, 102219, 110793, 182682]"
870462af7eb0490b890a8bc6e0a1ef61,"[217683, 115977, 154248, 247299, 210229]"
871d34e5788945c08a95bad3c4d0f879,"[217683, 154248, 212325, 138634, 250129]"
87300f3cf5ba4236984e79d1ea2bdff0,"[116823, 110793, 113305, 113707, 105907]"
874f2f062327494ca878eca0052823be,"[260154, 203404, 182870, 116823, 114583]"
87704896bb2f4579aaa23e52183b0c13,"[106729, 164246, 243003, 240744, 218072]"
87936f6db7d84d4faf50115efd9a0c87,"[237341, 243868, 152046, 228572, 205479]"
87bec073006246d8a3c4acd368960e92,"[246509, 138634, 103881, 153970, 242145]"
87c2631af71f4f5d82bf771bc930cf22,"[212325, 207156, 219770, 250129, 113482]"
87d1dad022ac4adfbdb241660647d21b,"[246509, 217683, 108242, 110792, 250327]"
87d24946f29441ea932816cbc5e44c6a,"[106584, 242710, 117525, 196789, 259480]"
87d79954dfcb4754892e732d2ac30adc,"[209448, 240744, 117525, 205630, 219755]"
88147889ba674cbaa3977a83d0d5a8be,"[210628, 214513, 179082, 193331, 111867]"
881a8b2fba7d4765acba94fa8f0f89ba,"[207211, 115420, 240744, 212141, 257631]"
8852ad1f83794fedb9fe4ad90d3425bd,"[243868, 113482, 207156, 108242, 212325]"
886231fb53b14bcbbbd9dd7a9ae95ef9,"[240744, 212953, 109079, 113482, 110793]"
888e464513be4d7384b2a5329f933599,"[105907, 206544, 111837, 184440, 179082]"
88c1528ff16944cc9163c33b0d5e860d,"[260154, 116823, 182870, 203404, 115977]"
88c853b0eb9c4a22af75861fa47fd72f,"[239021, 110793, 207108, 212325, 217683]"
88e1e9f10c964a439b835dd278d9a887,"[117897, 172483, 166835, 243678, 206907]"
88efa6e2c458440781654a800720f93a,"[246509, 138634, 113482, 153970, 117532]"
88f0baa7b888413cae616c4cfcf11763,"[240744, 113305, 108242, 206350, 212325]"
8946a0f6efa64519ac1fd52992803851,"[138634, 153970, 246509, 237341, 193331]"
896fb83d85a740cc9b439dc473e1fd6e,"[214513, 179082, 212325, 212300, 230136]"
897293c3aec2427eadd627548e8cfa4c,"[103881, 212953, 149484, 102305, 212027]"
89763ab7796344dcaeec0c8cb9730315,"[217683, 212325, 205630, 203404, 207108]"
89916843e2034f7cb26cdbf870d7f390,"[101136, 117525, 136872, 240432, 106584]"
89a263c8055b4a60b8e582db76cab1a4,"[101396, 164236, 245952, 195073, 195637]"
89dc3077b3394c37b32cc38cf7f21b8f,"[181745, 240744, 110792, 207156, 154411]"
8a20749b864c48128e82cfa85bec4e50,"[116823, 240744, 108242, 182870, 113305]"
8a626a83cf834b1688fd880fe3426e90,"[220718, 247535, 212325, 230145, 115420]"
8a6f5ce455af4c3c914112f54e589e5c,"[138634, 153970, 117525, 117532, 253946]"
8a838efc71ad406398cd167930406edb,"[182870, 116823, 207423, 164602, 198114]"
8a84671ca7ec48eab85af4a2a7b52c5c,"[198114, 108242, 113305, 246509, 111505]"
8aa27be937954e6585d3a07969e146aa,"[240744, 239021, 253946, 207156, 109079]"
8aadd39f02694fb1ae0ba3f98afdfbda,"[110792, 101136, 162187, 247276, 136872]"
8ab1719aef904ed5a56069ff11b8073c,"[260154, 138634, 110793, 239021, 242642]"
8aba408cf9d841be8aa595d91a32f766,"[207211, 212325, 171602, 257631, 198114]"
8ad2ed5c8aae48ae8fe670d5324a549d,"[242642, 253946, 110793, 113482, 239021]"
8ade980a03ef4c20b44db05645c2a729,"[109685, 121184, 107882, 112313, 117897]"
8aeaa5bf3fba48eaa1e4e49d50b0a91a,"[209422, 122614, 219755, 219770, 210469]"
8aeaac74dc2f48e294dee8f159d7ed74,"[247299, 234115, 247304, 241030, 220718]"
8afa0420f84048e998aed18b13ca2aae,"[207108, 182870, 113707, 207423, 148714]"
8b007139949443968c31dbf9317baf8f,"[250327, 108242, 240744, 212141, 117897]"
8b0538c499a945988583f38628057b57,"[111941, 113707, 111867, 108242, 113482]"
8b2a7a26f5644f14930822fc445d1c9d,"[115420, 207211, 240744, 257631, 110792]"
8b35cbeff75d4b69bfed9622ba65177a,"[152046, 228572, 210229, 205479, 130474]"
8b3d661155aa4530a82052e47f0d15e2,"[113482, 253946, 240663, 101462, 117897]"
8b52066eb5954fa2972da6ef5dbf8a16,"[101136, 240432, 222378, 117525, 242710]"
8b6653041c5d43e082adb804b89f9112,"[120252, 179082, 242642, 115420, 105907]"
8b78b63b69614b3d80f903ac41edb5b4,"[115420, 240744, 207211, 257631, 212141]"
8bb6cca2863d4a30be5e457edda70fb7,"[260154, 113482, 182870, 116823, 203404]"
8bbc1df543474708a5a0589b9182d7dd,"[138634, 111505, 116823, 217683, 153970]"
8bcea6fc7896484ba157b442312fa552,"[138634, 153970, 113305, 110793, 212325]"
8be462a2431845978b8b5366d96b5d2e,"[219770, 138634, 219266, 207156, 246285]"
8bef9762edd64e889d08464c2e500871,"[110793, 253946, 246509, 239021, 250327]"
8bfdcd269bb94e7889d1eb2308ea4914,"[113482, 253946, 242145, 122614, 101462]"
8c0309df20534a46a85395a9c21e6204,"[247276, 248720, 206544, 252289, 242814]"
8c24514f76684f7c856a062a8f6d1477,"[212325, 207156, 250129, 212027, 221920]"
8c2af95ae67643c5a08864e115493d56,"[260154, 242642, 108242, 149024, 247535]"
8c4c2de15e1c4996bf19bc9768f727b3,"[212325, 179082, 247535, 221920, 113482]"
8c5675cd426f4ab68d119c889e4507ad,"[209422, 115977, 219770, 247299, 181745]"
8c6a05f44c0c44eab4d6d416c04bd164,"[110793, 113305, 113707, 203404, 105907]"
8c761f54f4ff431e85464b4c146a8b56,"[243868, 152046, 228572, 205479, 102794]"
8ca6f75540184ccda3a49ba7669ecad8,"[198751, 212141, 212027, 230707, 207211]"
8cca7b4ec9564d169b5d2e1fbb13ecb1,"[138634, 246285, 101136, 207156, 136872]"
8ccc56e2968a4b39a745913d9e3d7d5d,"[115977, 247299, 234115, 247304, 241030]"
8cd0ed2bb42d41ca85aa3c9c2de729e5,"[247276, 252289, 113482, 101410, 110793]"
8ceafdffc4c540bd8d229668877cb4d8,"[242642, 110793, 240744, 148714, 247276]"
8ceb7c1b10d94f08b73e2eb470639f6d,"[246509, 243868, 103881, 152046, 102794]"
8cfec844536b4968b055635b4cb7007b,"[198751, 105907, 150476, 220718, 186617]"
8d1b24718a164fc192c43cc145581b98,"[246509, 138634, 110793, 153970, 239021]"
8d3c1b257c424bd1a159b6f8906a7020,"[230707, 113482, 247535, 110793, 108242]"
8da2759f4b8a4f7eb4d742a32f2bb151,"[182870, 110793, 116823, 239021, 207108]"
8dcd69296e004cd3ba536ebf2fb3ca8c,"[206544, 212325, 207302, 207435, 210628]"
8de220228e3c4a7d98681336c7c18b9c,"[113482, 253946, 242145, 110793, 117532]"
8de7d6f8b0f141a786bf1e5b60efecb6,"[101136, 240432, 136872, 106584, 242710]"
8decdd69e1b04256bdf143217e0bf363,"[237341, 110792, 242642, 247276, 250327]"
8df7ad7d67524f4c9a27cc7d8128b073,"[260154, 108242, 217683, 110792, 138634]"
8e1dcad2ffc04809bb92a5105274ef04,"[153970, 246509, 103881, 242145, 113305]"
8e389c7d48664b579fbe38d3003ea26e,"[122614, 205630, 221419, 219886, 221349]"
8e39ef4dbad94be0a1fcd910a4ba5836,"[115420, 240744, 108242, 212141, 179082]"
8e522690c09842e1849544ac2e7b08f6,"[260154, 108242, 113482, 138634, 114583]"
8e62eaacbf70456492c47bcfa221039c,"[243868, 102794, 106676, 228572, 122614]"
8e7873fbcaa0470185c34a4a0dda9e74,"[243868, 152046, 102794, 228572, 106676]"
8e906bd87a274d20be8650f3092414ca,"[138634, 246509, 217683, 117525, 243868]"
8e9cc9ae3c6e4fd69640b6bc9b67f812,"[182870, 181745, 207423, 116823, 260154]"
8e9d8f1b246145eca7c990e52137cd54,"[210628, 117778, 114954, 245563, 171543]"
8ea6e4870587487096406ce6cacc163c,"[153970, 209422, 209448, 117532, 207108]"
8eb421b77c46400c9f4fe604394c869c,"[207156, 212325, 113482, 219770, 168935]"
8ecee14a510a4948b066b33c15d05360,"[240663, 138634, 117897, 165933, 243678]"
8edb4a7bb10947cb94e640edf0b4e117,"[260154, 113482, 212325, 207156, 207108]"
8ee0307a824d425e93ee8f11161f5513,"[193331, 212325, 247535, 237288, 150476]"
8ee78dc189d74782be33a2464f5a2cf3,"[108242, 198751, 230707, 111941, 113707]"
8f2eddf934764765b30a26aa3a2173ba,"[209422, 217683, 246509, 209448, 122614]"
8f511b996c214a1d8db8dbed7095d111,"[212325, 207211, 171602, 116438, 109079]"
8f574dead9a442328a32d60bc1452f49,"[207156, 212325, 113482, 250129, 219770]"
8f6b22e8bf544a5a8e4001635ecb3351,"[117897, 136817, 166835, 172483, 253678]"
8f78359dd58b4757a2d63f7e1d28b46d,"[111941, 207211, 207423, 257631, 207108]"
8f9e7f2200424f36a35136219e7037ae,"[138634, 246509, 116900, 209422, 212953]"
9001a7d25cd743369cc49d549859188e,"[212325, 207156, 113482, 250129, 205630]"
9006179c73f8480dba08a9faafc8fd2b,"[207156, 113482, 243868, 212325, 219770]"
90193fe7dccd44b1a84554d2d855dfa9,"[246509, 113482, 259663, 240744, 105190]"
901b4e37bb824e4cbdaf9deea45852ec,"[243868, 108242, 114583, 198114, 152046]"
901c4c3e132940258dff016202013f9c,"[210628, 179082, 214513, 111867, 114583]"
902f7a8c341444b3bed9f172492f16c4,"[101136, 136872, 240432, 106584, 222378]"
9046769b5471400795a71e95458d29cc,"[110792, 247276, 206544, 207156, 217683]"
90770516d8e04c668cd19fe390c6bedc,"[243868, 152046, 102794, 228572, 205479]"
90785a4782b94b008c3b8457bd0b93a0,"[230707, 220718, 207423, 138634, 230145]"
90d3ce0bcdc44bc5a986f3609d07657b,"[212325, 217683, 250129, 219770, 221920]"
90f492b4fb7c483098c011640e813918,"[115977, 247299, 101136, 234115, 240432]"
91096f8de26b4c66a12199d78eca54c7,"[240663, 117897, 165933, 250327, 235614]"
9118a714e0aa4ea59c8728a799350fa7,"[260154, 181745, 240744, 154411, 138634]"
911af1b894b347be9628e345a71f9655,"[153970, 122614, 119539, 163081, 211603]"
913cead643cc42229510d546cfa4dd9b,"[181745, 212325, 154411, 242642, 239021]"
913f7b4f9a4e4e55815448db892ad3fa,"[120252, 210628, 179082, 178415, 214513]"
91432cfa923946fe8f94192cf9130a47,"[138634, 253678, 219770, 207156, 212325]"
914950f32fdb47de9ef7e2a0c4e3cb66,"[193331, 207423, 108242, 178415, 106208]"
9161dd5e661c40b681abca5e0b947640,"[110793, 248720, 242814, 101410, 252289]"
9196447ae848490e837c0bb705a658de,"[178415, 177622, 184440, 168087, 230707]"
91b0b376aaf240ad962f1694b9613cdb,"[115420, 240744, 207211, 257631, 212141]"
91b7d2be22984e2ea3356d474dbc4052,"[228572, 205479, 106676, 130474, 255046]"
91c21656bb7e41d6b752ed882ebc252f,"[111867, 110792, 212325, 221920, 212141]"
91e3469ea6be46e6aaa037080c21a624,"[108242, 206350, 110793, 111505, 242642]"
91fb860256cb4d6eb580e6b2d072d0ed,"[113482, 217683, 180382, 212325, 154248]"
9203ab08f87542ec96d92130812a1037,"[105907, 207108, 212325, 196428, 212027]"
92156ab9bb8f4abd9f9e27cef3fc3eac,"[243868, 228572, 205479, 130474, 117532]"
9237265b6bb84e5fa18a6fe014503a01,"[246509, 153970, 138634, 113482, 105190]"
924398d361a0454c8c30845c2b4c5747,"[212325, 109079, 207211, 171602, 182439]"
92606dfa5dc444a9b8c4bbb54e873d72,"[253678, 240744, 219770, 207156, 205630]"
9268158e79924a46ba3b67c2ab1e6f7c,"[105907, 178415, 207108, 212325, 111941]"
92881dbc08fe463aa53a1972ab0f9f5f,"[212325, 207156, 250129, 217683, 221920]"
92a743b1b96a41beaeda265b80330ae1,"[260154, 138634, 166835, 243868, 192038]"
92b7abc4a94a4892975766c9dc950481,"[105907, 247535, 212325, 221920, 115420]"
92b8c1b5cadb438788f97f1756a129f0,"[138634, 243868, 250327, 110793, 117532]"
92ca358c9813491f8f786be8bfff1e06,"[113482, 207108, 206544, 111941, 217683]"
92f5019822cf459991d0ad1a6372f584,"[181745, 260154, 154411, 115977, 138634]"
92ff7e990a6346319812ff49814ec816,"[153970, 198114, 116823, 122614, 182870]"
93048fbf047644c6aa9d47591a8b9aa9,"[110792, 111867, 247276, 182870, 164602]"
9306ab370964412fb67e9f2e71e473cc,"[243868, 152046, 228572, 205479, 130474]"
9335c7e871d64bb48b1dc6757369a17f,"[212325, 207156, 219266, 243868, 250129]"
933843c62a314f5dabd79e55d3ba852e,"[181745, 154411, 109685, 207560, 121184]"
933a495366d4471d894df5bb6dbbfb31,"[207108, 110793, 111867, 207211, 239021]"
93458e62aaf248ba8deab8ccdd141c3c,"[111941, 207211, 207108, 257631, 171602]"
93539047728c4935a3e9dea7e8728f26,"[246509, 103881, 153970, 138634, 149484]"
93763a85ef4a493a8d956e5388566fd4,"[243868, 180382, 111505, 228572, 207156]"
9399770367664b629b9948782b865a89,"[111941, 113305, 116823, 182870, 207423]"
93a8bbb93bdf4d4d9c2bedafb080d2ba,"[153970, 203404, 116823, 122614, 113305]"
93afaa43a2f84680994a71a4bc8747fe,"[243868, 152046, 102794, 106676, 205479]"
93ccfcec82d547d2947df929105352ad,"[113482, 207211, 206350, 108242, 111941]"
93e4a38e37c14bb88273998e66b539c1,"[101136, 117525, 136872, 240432, 106584]"
941866bdab8c42f7a61dc7c26f3802db,"[246509, 113482, 114583, 253946, 242145]"
9446eca5de5740c7ae7e15082e0a4654,"[240432, 106584, 136872, 222378, 242710]"
944c6b050c394ec7ae2620fc0fac0fa3,"[115420, 257631, 207211, 240744, 108242]"
94546fdd96eb40c980f582f8e9f4fcfa,"[111941, 113707, 105907, 206544, 186617]"
946117bbbeb340f795eae9abdff9547b,"[243868, 240663, 138634, 165933, 117897]"
94a66190a963452ca7a071d69a956002,"[217683, 209422, 209448, 205630, 122614]"
94b32ebcc19e4b89a518a2eb79e40117,"[113305, 108242, 105907, 242642, 111837]"
94e3aaa7745442dda58434f0d1aeb9e6,"[206544, 240744, 171602, 212325, 113482]"
94e76d6021154c50a6f852ae2b81c839,"[122614, 209422, 113482, 209448, 101462]"
94f2efb02a214ef0bd310fcd53a7d98c,"[210628, 221920, 115420, 239021, 178415]"
94f58effbb2b4287a668e7466311a48d,"[149024, 105907, 110793, 239021, 148714]"
94fee1adfc6845d3ab2199ebf6d0f121,"[181745, 203404, 240744, 253678, 154411]"
9504f175d217486f9ade2397725c7278,"[138634, 103881, 149024, 117532, 242145]"
9535f23778184cb19f241674bf112304,"[120252, 105907, 206350, 196428, 114583]"
9545e6a210304841966f5fd45b86c05b,"[116823, 182870, 181745, 207423, 203404]"
954d9b1c9b0849d7b9065d33f5f57de1,"[240744, 212325, 212141, 247535, 221920]"
95767cfd57254cf7bfdf7c78aa7370fe,"[105907, 247276, 110792, 239021, 196428]"
957ceb975b3e4b00a5abdae059c00000,"[138634, 115977, 101396, 247299, 164236]"
9585d3df22754d13b7d6575e718c747f,"[260154, 203404, 108242, 240744, 113305]"
959a7e73eeb7462aaab988eb23b41b62,"[245952, 164236, 195073, 195637, 211897]"
95a27108e0c04bd3a1f729908b338d99,"[105907, 108242, 247535, 171602, 206350]"
95b9a040fb444d0d96189f55f4e218aa,"[247276, 248720, 206544, 252289, 113707]"
95d1c72d500040dda4859ac7d54ebdd1,"[153970, 243868, 227850, 176398, 122614]"
95eeb5037a7d48388620759421bd0603,"[101396, 210536, 237425, 208097, 215497]"
96037c96aa054bbf88eb2cbb07702e8c,"[260154, 181745, 116823, 182870, 203404]"
96131a9ef9454d1b906df5f45fa6ae67,"[246509, 253946, 117532, 242145, 113482]"
961b2aa463c644568a03c09755996603,"[237288, 221920, 230145, 198751, 108242]"
96245db619494409bc93624314769cd1,"[110792, 247276, 113707, 248720, 207156]"
9625e18d54e4451aac8c9b6fac96c3ea,"[164602, 110792, 149024, 242642, 162187]"
962bcde819324de9a4167ccf1278b23b,"[103881, 153970, 149484, 113305, 173337]"
963371dd51cd49a0bdaa0bf8b75414d4,"[182084, 171602, 212141, 212027, 257631]"
9654933fccd444b7bb177cadbda42bd5,"[207211, 230707, 103881, 116438, 242145]"
965800933501473a9b718475335cd7eb,"[111941, 104276, 182439, 257631, 206350]"
96634146fe414eb3b50d6f7e95f7c4b1,"[122614, 209422, 101462, 209448, 103881]"
966490f4277a4c6cad457111e8800e1f,"[240744, 101136, 106584, 106729, 253678]"
96728cacebe94fa98f37bf75173702aa,"[103881, 242145, 149484, 153970, 173337]"
96a9a5dbefae4e98a3309c56951218a6,"[220718, 237288, 198751, 221920, 230145]"
96b590b13e1640ce935ace52966150a2,"[210628, 214513, 171602, 178415, 242642]"
96e41e4359f8495891419618241a129c,"[138634, 237341, 153970, 193331, 114583]"
96eac71a66a44c6cbf61ac72fed439ae,"[108242, 113707, 111837, 111941, 116438]"
96f102979db246e8a3d81d7835331df5,"[240663, 243678, 208654, 109959, 208607]"
9716230c95a24cae84a80f36a480edbd,"[246509, 138634, 153970, 113482, 253946]"
9717db8ba31146c0b81e7b305d2c4405,"[210229, 228572, 205479, 130474, 117532]"
972dfe22cff34ce2a809249ca82142ce,"[212325, 219770, 168935, 113482, 250129]"
973c44f5c95a455484b377e8c5b276ce,"[171602, 207156, 179082, 247535, 242642]"
97480827d7d04435b032dbe84688fe6d,"[206350, 105907, 106208, 196428, 106944]"
975ce0b161124b9383000c70a72a38c6,"[240744, 150476, 113707, 184440, 120252]"
97651c55f74446eaa744e6af0fbf3283,"[108242, 240744, 246509, 243868, 122614]"
97b82881d36344028ad1ffd91b3709c2,"[217683, 117897, 165933, 181745, 253678]"
97c438ae732c40839cb7496cb69f6899,"[198751, 192565, 115420, 114583, 177622]"
97e6bc08b6014ef6976b6edafd06daa0,"[242642, 111941, 113305, 149024, 111505]"
981e35ef48a84a71bbf20bbf17385e2b,"[206350, 113707, 212987, 207211, 239021]"
9829ac0809e14079b64183d9217e797f,"[243868, 152046, 113482, 102794, 228572]"
983ba06a631c4363b3b64de794404048,"[116823, 182870, 149024, 203404, 207423]"
986c19f6f4084523a891937ee361a32f,"[114583, 248720, 206544, 252289, 242814]"
98866b01ae964e39af8cb1e53ec25740,"[260154, 116823, 206544, 240744, 182870]"
98875edda57b46b49d29285b67948a6b,"[117897, 136817, 165933, 166835, 207764]"
988a1e520bfd4598b2706efc346f617f,"[207108, 111941, 105907, 113707, 198751]"
98988e7c75e44d43923982ed214c7e57,"[260154, 182870, 114583, 116823, 203404]"
98a97c72561a4d14a07c9846f0f5c367,"[212325, 207211, 171602, 116438, 109079]"
98c40f51d63a4873a502f946887613e5,"[212325, 230145, 239021, 101410, 221920]"
98dd6689727a47af99167d8b9c52d54b,"[243868, 152046, 102794, 106676, 228572]"
98eb18eae9b94d31887df0fd33a16354,"[206350, 209245, 212987, 245637, 212953]"
98f8f35db04448da83e926049f5559c3,"[110792, 182084, 247276, 110793, 206544]"
9917f931be4144c0bc4650880db33149,"[260154, 181745, 110793, 237341, 154411]"
993474e6537d4568938330a9f80ca5e4,"[243868, 217683, 242642, 181745, 164602]"
